"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"
"R6226Y"	"14K Yellow Gold Men's Diamond Ring with Yellow Diamonds 1.49 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/183/s/14k-yellow-gold-men-s-diamond-ring-1-49-ctw/"	"1984.0000"	"This one of a kind mens diamond ring is crafted in 14K yellow gold. The unique design features invisibly set princess white and yellow cut diamonds in the center with another set of round cut diamonds surrounding it. Three channel set round diamonds are placed on two opposite sides of the band. This is an ideal mens fashion ring which glimmers with masculinity and fashion. 
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/6/R6226Y_2.JPG"
"R5992"	"14K White Gold Mens Diamond Ring 1.27 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/184/s/14k-white-gold-mens-diamond-ring-1-27-ctw/"	"1084.0000"	"Creative in design, this mens diamond ring is crafted in 14K white gold. Glimmering princess cut diamonds are invisibly set in three framed squared boxes in the center of the ring. A number of channel set round cut diamonds highlight the center piece from two opposite sides.This ia n ideal mens ring which gleams with uniqueness and style. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/5/R5992_1.JPG"
"R5719"	"14K White Gold Mens Diamond Ring 1.38 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/185/s/14k-white-gold-mens-diamond-ring-1-38-ctw/"	"1917.0000"	"Simple and elegant in design this mens diamond ring is crafted in 14K white gold. It features invisibly set princess cut diamonds in a framed center piece and on two opposite sides of the band. The centerpiece is highlighted with additional round cut channel set stones. G/H in color and SI1/SI2 in clarity these precious stones contribute to a glimmering appearance of this band.  "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_256.jpg"
"R-299"	"14K White Gold Mens Diamond Ring 1.21 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/186/s/14k-white-gold-mens-diamond-ring-1-21-ctw/"	"659.0000"	"Very stylish and elegant mens ring is crafted in 14K white gold. Square centerpiece features four invisibly set princess cut diamonds with a number of pave set round cut diamonds around it. The screw motif design adds to the bands uniqueness and elegance. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_280.jpg"
"RG0176"	"14K White Gold Mens Diamond Ring 3.05 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/187/s/14k-white-gold-mens-diamond-ring-3-05-ctw/"	"2817.0000"	"This masculine and stylish mens ring is crafted in 14K highly polished white gold. The center piece is highlighted with invisibly set princess cut diamonds. The upper side of the centerpiece and two opposite sides of the band are highlighted with carefully placed sparkling baguette stones. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_200_1.jpg"
"R01105"	"14K White Gold Mens Diamond Ring 4.29 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/197/s/14k-white-gold-mens-diamond-ring-4-29-ctw/"	"2817.0000"	"Very masculine, this mens ring is crafted in highly polished 14K white gold. Invisibly set princess cut diamonds are carefully placed in the center of the band, giving it a highly gleaming appearance. The center piece measures approximately 23mm in width and holds a total of 4.29 ctw.  "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r01105.jpg"
"R3460"	"14K White Gold Mens Diamond Pinky Ring 1.50 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/198/s/14k-white-gold-mens-diamond-ring-1-50-ctw/"	"2000.0000"	"This exquisite mens diamond pinky ring is crafted in highly polished 14K white gold. Rows of pave set round cut diamonds contribute to the rings brilliant appearance. These G/H colored stones come to a total carat weight of 1.50 Ctw. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r3460_2.jpg"
"R4893A"	"14K White Gold Mens Diamond Ring 2.06 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/199/s/14k-white-gold-mens-diamond-ring-2-06-ctw/"	"1659.0000"	"This exquisite mens diamond ring is crafted in 14k white gold. Weighing 18 grams, the ring features brilliant princess and baguette cut diamonds set in three rows. Each corner of the center piece is set with a round cut stone which is held by a bezel setting. This uniquely stylish band holds a total of 2.06 ctw. 
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4893a-1.jpg"
"R045"	"14K White Gold Mens Blue Diamond Ring 2.87 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/200/s/14k-white-gold-mens-diamond-ring-2-87-ctw/"	"2592.0000"	"This unique mens diamond ring is crafted in 14K white gold. The checker pattern center piece consists of enhanced blue and white princess cut diamonds which are invisibly
placed close together to form a beautiful gleaming appearance. Many round cut stones are placed in columns on two opposite sides of the center piece. This ring carries a 
total carat weight of 2.87 Ctw contributing to a highly gleaming  appearance. 
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r045-1.jpg"
"R6232WB"	"14K White Gold Mens Diamond Ring 1.79 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/201/s/14k-white-gold-mens-diamond-ring-1-79-ctw/"	"1250.0000"	"This exquisite mens diamond ring is crafted in highly polished 14K white gold. Invisibly set princess cut white diamonds are framed 
in the center of the ring with a number of enhanced blue diamonds surrounding 
it. With a total of 1.79 ctw of VS1/VS2 diamonds, this ring shines with uniqueness and style. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/6/R6232WB_1.JPG"
"R024"	"14K White Gold Mens Blue Diamond Ring 5.16 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/203/s/14k-white-gold-mens-diamond-ring-5-16-ctw/"	"5034.0000"	"The delightful design of the featured ring is simple and elegant, crafted in 14K white gold.  Three rows of nine blue in color, VS1/VS2 in clarity princess cut diamonds are invisible set in the center of the design. Two rows of nine princess cut diamonds G/H in color, VS1/VS2 in clarity are invisible set on both sides of the blue diamonds. Also featuring yellow in color VS1/VS2 in clarity diamonds are invisibly set on the left and right side of this center piece.. This exclusive design also features, channel set round cut diamonds that go all the way around the center piece, as well as three princess cut diamonds are invisible set on four sides of the ring. The total carat weight of this ring is 5.16 carats, and the total weight of the ring is  17 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r024-1.jpg"
"R025"	"14K Yellow Gold Mens Diamond Ring 6.63 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/204/s/14k-yellow-gold-mens-diamond-ring-6-63-ctw/"	"5167.0000"	"This 14K yellow gold mens diamond ring is truly one of a kind. The  Invisibly-set princess cut diamonds are framed in a shape of a cross. The band is highlighted with a number of other  VS1/VS2 princess cut diamonds set around it. Weighing a total of 17 grams, this is an ideal fashion ring for everyday wear. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/0/R025_2_1.JPG"
"R058"	"14K White Gold Womens Five Stone Diamond Anniversary Ring 0.34 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/229/s/14k-white-gold-womens-diamond-anniversary-ring-0-34-ctw/"	"384.0000"	"This 14K White Gold Diamond Anniversary Ring is shining with simplicity and elegance. The channel setting features five sparkling round cut diamonds. This band could be an ideal wedding or an anniversary gift."	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r058-1_1.jpg"
"R6086"	"14K White Gold Mens Diamond Ring 1.25 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/230/s/14k-white-gold-mens-diamond-ring-1-25-ctw/"	"2225.0000"	"Unique in style, this mens diamond ring is crafted in 14K white gold. Dazzling princess cut , G/H in color and SI1/SI2 in clarity, diamonds are invisibly set in the solid gold frame. The round cut diamonds are channel set, with the total carat weight of 1.25 carats of sparkling diamonds. The width of this featured ring is 1 inch (26mm) and the total weight is approximately 18 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/6/r6086-1.jpg"
"R052"	"14K White Gold Mens Diamond Ring 3.95 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/233/s/14k-white-gold-mens-diamond-ring-3-95-ctw/"	"3159.0000"	"This featured 14 karat white gold diamond ring sparkles with brilliance and style. A number of  princess cut diamonds are invisibly set in the center piece with the average clarity of SI1/SI2 and the average color of G/H. The center piece measures  to approximately  1 inch (26mm) in width. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r052-1.jpg"
"R4830"	"14K White Gold Mens Diamond Ring 3.85 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/235/s/14k-white-gold-mens-diamond-ring-3-85-ctw/"	"3325.0000"	"This masculine mens diamond ring is crafted with highly polished 14K white gold.  The center piece of the ring is invisibly set with brilliant princess cut diamonds. Two round cut diamonds are bezel set in front and back of the center piece. The average color of these stones is G/H and the average clarity is SI1/SI2, with the total carat weight of 3.85 carats. The center piece of measures out to 1 3/16 inches (30mm) in width and the total gold weight is approximately 21 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4830-1.jpg"
"R060BK"	"14K White Gold Mens Black Diamond Ring 3.78 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/237/s/14k-white-gold-mens-diamond-ring-3-78-ctw/"	"2584.0000"	"Very masculine and fashionable in design, this diamond band is crafted in 14K white gold. The center piece shines with brilliant invisibly set black and white princess cut diamonds.  The left and right side of this center piece features channel set round cut diamonds. The total width of this center piece is approximately 29 mm, carrying the total carat weight of 3.78 ctw of black and white VS1/VS2 diamonds. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r060bk-1.jpg"
"RM300"	"14K White Gold Colored Diamond Engagement Ring 2.27 ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/238/s/14k-white-gold-colored-diamond-engagement-ring-2-27-ctw/"	"1667.0000"	"Very unique and delicate looking, this diamond engagement ring is sure to catch attention. Crafted in highly polished 14k gold and decorated with 2.27 carats of dazzling blue, yellow, and white princess and round cut diamonds. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/m/rm300-1.jpg"
"R5920W"	"14K White Gold Mens Diamond Ring 0.57 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/239/s/14k-white-gold-mens-diamond-ring-0-57-ctw/"	"799.0000"	"This simple and elegant mens diamond ring is crafted in 14K white gold. Carrying a total of 0.57 ctw, the center piece is set with brilliant VS1/VS2 invisibly set princess cut diamonds. The width of this center piece is approximately 18 mm. An ideal mens ring at a very affordable price. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/5/R5920W_2.JPG"
"R009"	"14K White Gold Mens Diamond Ring 2.17 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/240/s/14k-white-gold-mens-diamond-ring-2-17-ctw/"	"1167.0000"	" This masculine mens ring is crafted in 14K white gold.  Princess and Round cut Stones are VS2/SI1 in clarity and are invisibly and channel set in this regal design. The center piece measuring to 1 inch in width, carries a total weight of 2.17 carats of brilliant stones. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/0/R009_2_2.jpg"
"R5486WY"	"14K Rose Gold Mens Yellow Diamond Ring 4.44 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/241/s/14k-rose-gold-mens-diamond-ring-4-44-ctw/"	"4409.0000"	"This exquisite mens diamond ring is crafted in 14K rose gold.  The center piece, measuring to approximately 13/16 inches, carries brilliant yellow and white princess cut diamonds held on an invisible setting. VS1/SI1in clarity and H/I in color, these stones total to approximately 4.44 ctw. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5486wy-1.jpg"
"R1113"	"14K White Gold Mens Diamond Ring 2.50 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/242/s/14k-white-gold-mens-diamond-ring-2-50-ctw/"	"1659.0000"	"Possessing unique design, this mens diamond ring is crafted in 14k white gold.  The center piece features brilliant invisibly set princess cut diamonds, totaling to 2.50 ctw. These stones are SI1/SI2 in clarity and G/H in color. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1113-1.jpg"
"RG0118"	"14K Yellow Gold Mens Diamond Ring 3.40 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/243/s/14k-yellow-gold-mens-diamond-ring-3-40-ctw/"	"2250.0000"	"Beautiful in its uniqueness, this mens diamond ring is crafted in highly polished 14K yellow gold. The center of the band is featured with invisibly set brilliant princess cut diamonds, which are G/H in color and SI1/SI3 in clarity. The center piece holds a total of 3.4 Ctw and weighs approximately 19 grams."	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/G/RG0118_2.JPG"
"RM405"	"14K White Gold Mens Diamond Ring 1.75 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/244/s/14k-white-gold-mens-diamond-ring-1-75-ctw/"	"1625.0000"	"This marvelous 14k white gold men’s diamond ring possesses a unique design and a blinding luster. This ring features brilliant princess cut precious stones that are invisibly set. The sparkling round cut diamonds are pave set on both sides of the band. Totaling to 1.75 Ctw, these stones are H/I in color and SI1/SI3 in clarity. This is an ideal mens fashion ring which portrays uniqueness and beauty. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/M/RM405_2.JPG"
"R4875"	"14K White Gold Mens Diamond Ring 1.63 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/246/s/14k-white-gold-mens-diamond-ring-1-63-ctw/"	"2167.0000"	"This exquisite mens diamond ring is crafted in highly polished 14K white gold. The center piece consists of brilliant invisibly set princess cut diamonds surrounded with four bezel set and pave set round cut diamonds. The sides of the band are also highlighted with princess and round cut diamonds. This beautiful center piece measures approximately 11/16 inches in width. This is an ideal mens ring which shines with beauty and fashion. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_186_1.jpg"
"R111BY"	"14K White Gold Mens Yellow and Blue Diamond Ring 3.25 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/247/s/14k-white-gold-mens-diamond-ring-3-25-ctw/"	"2834.0000"	"This featured 14K white gold yellow and blue diamond ring is simple yet very refined. The stones are yellow in color, blue in color, and G/H in color white diamonds. These brilliant diamonds are SI1/SI2 in clarity and are invisibly set in this regal design. A number of princess cut diamonds are invisibly set on two sides of the band. The total carat weight of this ring is 3.25 carats of sparkling precious stones. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r111by-1.jpg"
"R-015WA"	"14K White Gold Mens Diamond Ring 3.04 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/248/s/14k-white-gold-mens-diamond-ring-3-04-ctw/"	"2669.0000"	"Crafted with 14K white gold, this mens ring shines with beauty and style. The center piece consists of brilliant invisibly set princess cut diamonds with channel set round cut diamonds on the top and bottom. This center piece measures to approximately 5/8 Inches in width, weighing a total of 16 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1a_2.jpg"
"RM292"	"14K White Gold Mens Blue and Yellow Diamond Ring 1.29 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/249/s/14k-white-gold-mens-diamond-ring-1-29-ctw/"	"1042.0000"	"Crafted in 14K white gold, this mens ring possesses very unique and simple style. The center piece consists of four screw motif designs with invisibly set princess cut yellow, blue and white diamonds. Both sides of the band feature pave set round cut diamonds in these three colors. Carrying a total carat weight of 1.29 ct, this ring weighs approximately 15 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/M/RM292_2.JPG"
"R157BK"	"14K White Gold Mens Black Diamond Pinky Ring 4.98 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/251/s/14k-white-gold-mens-diamond-ring-4-98-ctw/"	"4000.0000"	"This exquisite mens black diamond pinky ring crafted with highly polished 14K white gold. Beautiful center piece consists of invisibly set black and white princess cut diamonds with brilliant round pave set diamonds on four corners. The sides of the band are also set with round and princess cut stones. Totalling to 12.25 grams, this ring holds a total carat weight of 4.98 ct. This mens ring is ideal for those who appreciate fashion and uniqueness. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R157BK_2.JPG"
"R039YW"	"14K White Gold Mens Yellow DIamond Ring 2.59 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/252/s/14k-white-gold-mens-diamond-ring-2-59-ctw/"	"1825.0000"	"This mens yellow diamond ring is crafted in highly polished 14K white gold. The center piece consists of invisibly set white and yellow princess cut diamonds forming a checker pattern design. The top and bottom of the center piece is set with pave set white round cut diamonds. Weighing approximately 13.10 grams, this mens diamond  ring carries a total diamond weight of 2.59 carats."	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_156.jpg"
"R150"	"14K White Gold Mens Diamond Ring 2.40 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/253/s/14k-white-gold-mens-diamond-ring-2-4-ctw/"	"2084.0000"	"Crafted in highly polished 14K white gold, this mens diamond ring shines with beauty and elegance. Brilliant VS1/VS2 princess cut diamonds are invisibly set in a framed center piece. A number of other princess cut diamonds are set on both sides of the band. Carrying a total of 2.4 ctw, this elegant ring weights approximately 11 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R150_2.JPG"
"RM295YB"	"14K White Gold Mens Blue and Yellow Diamond Ring 1.13 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/254/s/14k-white-gold-mens-diamond-ring-1-13-ctw/"	"1367.0000"	"Crafted in highly polished 14K white gold, this mens ring features brilliant blue, white and yellow diamonds. The center piece consists of two screw motif designs with four princess cut diamonds in the center and a number of yellow round cut diamonds on both sides. Two sides of the band are highlighted with pave set blue round cut diamonds. This fashionable mens ring carries a total carat weight of 1.13 ctw and weighs approximately 11 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/M/RM295YB_2.JPG"
"R5460B"	"14K White Gold Mens Blue Diamond Ring 0.90 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/255/s/14k-white-gold-mens-diamond-ring-0-90-ctw/"	"717.0000"	"This featured 14 karat white gold diamond ring is simple yet very refined. Featuring blue in color SI1/SI3 in clarity diamonds that are channel set in this regal design. The total carat weight of this  ring is 0.90 carats of sparkling precious stones. The width of the center piece is approximately 10mm. .This is an ideal ring for those who appreciate uniqueness and simplicity. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-2_64.jpg"
"R244W"	"14K White Gold Diamond Engagement Ring 1.33 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/262/s/14k-white-gold-womens-engagement-ring-1-33-ctw/"	"1317.0000"	"This fashion display of beauty is crafted in 14K white gold. The diamonds are H/I in color and SI1/SI3 in clarity. This ring features an invisible, pave, and bezel setting. These precious stones are princess, round and baguette cut in this regal design, with the total carat weight of 1.33 carats. This gorgeous engagement ring weighs approximately 7.8 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r244w-1.jpg"
"R-662"	"14K Yellow Gold Diamond Bridal Ring Set 0.60 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/263/s/14k-yellow-gold-womens-bridal-engagement-ring-set-0-60-ctw/"	"675.0000"	"This 14k yellow gold diamond wedding ring set with princess cut diamonds features exquisite 0.60 carats of sparkling round cut diamonds set in a prong setting. This wedding set is a true piece of art that is both versatile and attractive. Bring joy to your loved one with this beautiful piece! 

"	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/6/R662_1.jpg"
"R3783C"	"14K Rose Gold Diamond Bridal Ring Set 0.96 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/266/s/14k-rose-gold-womens-diamond-bridal-ring-set-0-96-ctw/"	"917.0000"	"These princess cut to perfection diamonds are invisible set  forming a one of a kind centerpiece dazzling with brilliance gently accentuated by the cluster of princess cut diamonds invisibly set along the shank and offset by classic rosegold topped off with a professional polished finish for a one of a kind diamond engagement ring set complete with a matching wedding band for a truly breathtaking bridal set. The total carat weight of these impressive rings is 0.96 carats. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/3/R3783C_1.jpg"
"R5920"	"14K Rose Gold Mens Diamond Ring 0.57 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/267/s/14k-rose-gold-mens-diamond-ring-0-57-ctw/"	"792.0000"	"Very classy and elegant this  14 karat rose gold diamond ring is poised with true quality and craftsmanship. Three rows of three princess cut diamonds are invisibly set in the middle of the design. In addition,  two princess cut diamonds invisible set on both sides of the center. The center piece measures to  is 3/4 inches (18mm) in width. The average color of these precious stones is G/H with the average clarity of VS1/VS2. Carrying a total carat weight of 0.57 ct, this ring weighs approximately 11 grams. This is an ideal mens ring at a very affordable prince. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//R/5/R5920_1.JPG"
