"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"	"category"
"CH3BYW (15800)"	"14K White Gold Mens Diamond Tennis Chain Necklace with Yellow and Blue Diamonds 18.55 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2019/s/14k-white-gold-mens-diamond-chain-18-55-ctw/"	"16667.0000"	"This one of a  kind mens diamond chain is crafted in highly polished 14K White Gold. The frame is prong set with small round cut blue, yellow and white diamonds which total to 18.55 carats. This finely detailed mens diamond chain is an ideal addition to your diamond collection. NOTE: The pendant is for illustration purposes only and may be purchased separately."	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15800-3.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Multi Colored Diamond Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"CH12 (15809)"	"14K White Gold Mens Diamond Tennis Chain Necklace 17.00 Ctw "	"http://www.avianneandco.com/store/catalog/product/view/id/2020/s/14k-white-gold-mens-diamond-chain-17-00-ctw/"	"18334.0000"	"This uniquely designed mens diamond tennis chain is crafted in highly polished 14K White Gold. The frame is prong set with numerous round cut diamonds which total to 17 carats. This finely detailed mens diamond chain securely locks with a slide in clasp with one safety latch. NOTE: Cross is for illustration purposes only and may be purchased separately. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15809-3.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"14827"	"14K White Gold Mens Diamond Tennis Chain Necklace 27.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2022/s/14k-white-gold-mens-diamond-chain-27-50-ctw/"	"42500.0000"	"This beautiful mens diamond tennis chain necklace is crafted in astonishing 14K White Gold. The frame is prong set with numerous round cut diamonds which total to 27.5 carats. This finely detailed mens diamond chain securely locks with a slide in clasp and one safety latch.  NOTE: The pendant is for illustration purposes only and may be purchased separately."	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14827-1_1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"N6391A (15580)"	"14K White Gold Mens Diamond Chain Necklace 8.27 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2024/s/14k-white-gold-mens-diamond-chain-8-27-ctw/"	"7834.0000"	"This exclusive mens diamond cross is crafted in 14K White Gold. The frame is outlined with brilliantly bezel set round cut diamonds which total to 8.27 carats. This finely detailed mens diamond chain securely locks with a slide in clasp and one safey latch. NOTE: The pendant is for illustration purposes only and may be purchased separately "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15580-3.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"15829"	"10K White Gold Mens Diamond Rosary Chain 12.49 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2025/s/10k-white-gold-mens-diamond-rosary-12-49-ctw/"	"13084.0000"	"This finely detailed mens diamond rosary chain is crafted in highly polished 10 K White Gold. The chain is 32 inches and is prong and bezel set with round cut diamonds. The cross is prong set with small round cut diamonds and measures to 2 inches in length and 1 1/4 inches in width. The total length of the rosary is 44 Inches. This diamond rosary securely locks with a slide in clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15829-14.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"
"15806"	"10K White Gold Mens Diamond Rosary Chain 16.13 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2026/s/10k-white-gold-mens-diamond-rosary-12-49-ctw/"	"11584.0000"	"This finely detailed mens diamond rosary chain  is crafted in highly polished 10K White Gold. The chain is 32 inches and is prong and bezel set with round cut diamonds. The cross is prong set with small round cut diamonds and measures to 1 1/2  inches in length and 1  inches in width. The total length of the rosary is 44 Inches. This diamond rosary securely locks with a slide in clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15806-6.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"
"M1237B (15572)"	"14K White Gold Mens Diamond Chain Necklace 9.73 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2032/s/14k-white-gold-mens-diamond-chain-9-73-ctw/"	"13335.0000"	"This masculine mens diamond chain is crafted in highly polished 14K White Gold. The frame features small round cut diamonds which are carefully placed on channel and bezel settings. This uniquely shaped mens diamond chain measures to approximately 32 inches in length and securely locks with a lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15572-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"MN1240 (15571)"	"14K Rose Gold Mens Diamond Chain Necklace 12.58 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2033/s/14k-rose-gold-mens-diamond-chain-12-58-ctw/"	"10589.0000"	"This large masculine mens diamond chain is crafted in highly polished 14K Rose Gold. Brilliant small round cut diamonds are bezel set across the 32 Inch frame. For secure feel, this mens diamond chain locks with a durable lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15571-2_1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"MN-1234 (15578)"	"14K White Gold Mens Diamond Chain Necklace 8.15 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2034/s/14k-rose-gold-mens-diamond-chain-12-58-ctw/"	"6959.0000"	"This large masculine mens diamond chain is crafted in highly polished 14K White Gold. Brilliant small round cut diamonds are bezel set across the 29 Inch frame. For secure feel, this mens diamond chain locks with a durable lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15578-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"15087"	"14K Yellow Gold Mens Diamond Tennis Chain Necklace with Yellow Diamonds 11.90 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2035/s/14k-yellow-gold-mens-diamond-chain-11-90-ctw/"	"15584.0000"	"This one of a kind mens diamond tennis chain is crafted in astonishing 14K Yellow Gold. Brilliant round cut yellow diamonds are prong set across the 26 1/2 Inch frame. For secure feel and wear, this exclusive mens diamond chain locks with a druable slide in closure with one safety clasp from the side.  NOTE: The pendant is for illustration purposes only and may be purchased separately. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15087-3.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Multi Colored Diamond Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"15145"	"14K White Gold Mens Diamond Rosary Chain 10.00 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2037/s/14k-white-gold-mens-diamond-rosary-10-00-ctw/"	"9169.0000"	"This finely detailed mens diamond rosary chain is crafted in highly polished 14K White Gold. The 33 Inch long chain features small round cut diamonds which are placed on bezel settings. The chain also features two crosses which are pave set with small round cut diamonds. The total length of the rosary is 44 Inches long. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15145-7.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"MN1239 (15579)"	"14K Yellow Gold Mens Diamond Chain Necklace 14.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2038/s/14k-yellow-gold-mens-diamond-chain-14-50-ctw/"	"12499.0000"	"This exclusive mens diamond chain is crafted in astonishing 14K Yellow Gold. The frame is adorned with brilliant round cut diamonds which are held by bezel settings. For secure and comfortable wear, this mens diamond chain locks with a lobster claw clasp. NOTE: The pendant is for illustration purposes only and may be purchased separately."	"new"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15579-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"N1588"	"18K White Gold Womens Diamond Necklace 1.81 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2124/s/18k-white-gold-womens-diamond-necklace-1-81-ctw/"	"3834.0000"	"This one of a kind womens diamond necklace is crafted in astonishing 18K White Gold. Brilliant small round cut diamonds are prong set half way across the necklace. This exquisite womens diamond necklace is an ideal accessory for a glamorous night out. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n1588-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"NM045"	"14K White Gold Womens Diamond Choker Necklace 2.63 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2125/s/14k-white-gold-womens-diamond-chocker-necklace-2-63-ctw/"	"3334.0000"	"This exquisite womens diamond chocker necklace is prong set with numerous small round cut diamonds. The elegantly designed frame is crafted in astonishing 14K White Gold and weighs approximately 33.6 grams. For secure wear, it locks with a hidden clasp and one safety latch. This one of a kind womens diamond chocker necklace is an ideal addition to your glamorous diamond collection. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/m/nm045-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N4407"	"14K White Gold Womens Diamond Choker Chain 1.25 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2126/s/14k-white-gold-womens-diamond-chocker-chain-1-25-ctw/"	"2500.0000"	"This exquisite womens diamond chocker chain is crafted in highly polished 14K White Gold. Brilliant small round cut diamonds are prong half way across the frame, which weighs approximately 31.1 grams. Securely locking with a hidden clasp and one safety latch, this exclusive womens diamond chain is an ideal accessory for a special night out."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/4/n4407-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"P2"	"14K White Gold Womens Diamond Choker Necklace 1.99 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2127/s/14k-white-gold-womens-diamond-chocker-necklace-1-99-ctw/"	"2384.0000"	"This lovely womens diamond chocker necklace is crafted in 14K White Gold. Showcasing elegant flowers, this chain is prong set with brilliant small round cut diamonds and weighs approximately 20 grams. This finely detailed womens diamond chocker necklace is an ideal accessory for a glamorous night out."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N9784"	"14K Yellow Gold Womens Diamond Heart Necklace 1.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2207/s/14k-yellow-gold-womens-diamond-heart-necklace-1-50-ctw/"	"2767.0000"	"Crafted in highly polished 14K Yellow Gold, this brilliant womens diamond heart necklace weighs approximately 33.3 grams. The heart, measuring to 7/8 Inches in width and length, is pave set with numerous small round cut diamonds which weigh 1.50 carats. The chain securely locks with a hidden clasp and one safety latch. This exquisite womens diamond necklace is an ideal addition to your diamond collection."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/9/n9784-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"CH4514"	"14K White Gold Mens Diamond Chain Necklace 12.00 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2236/s/14k-white-gold-mens-diamond-chain-12-00-ctw/"	"13167.0000"	"This exquisite mens diamond chain necklace is crafted in 14K White Gold. Small round cut diamonds are bezel set across the 32 Inch frame which securely locks with a hidden clasp and one safety latch. Weighing approximately 93 grams, this exclusive mens diamond chain is an ideal addition to your diamond collection."	"new"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch4514-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"
"NK16-1"	"14K White Gold Womens Diamond Necklace 1.15 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2273/s/14k-white-gold-womens-diamond-necklace-1-15-ctw/"	"742.0000"	"This elegant womens diamond necklace is crafted in 14K White Gold. The center features seven sections of cluster stone designs which are adorned with seven small round cut diamonds on each. This finely detailed diamond necklace meausres to 18 Inches in length. The chain alone measures to 16 Inches and securely locks with a spring ring clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/k/nk16-1-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N12132"	"14K Yellow Gold Womens Diamond Heart Necklace 0.15 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2353/s/14k-yellow-gold-womens-diamond-heart-necklace-0-15-ctw/"	"250.0000"	"This lovely womens diamond heart necklace is crafted in 14K Yellow Gold. Two small hearts are showcased on the necklace and are pave set with very small round cut diamonds. The total length of this necklace is 19 Inches and the total length of the chain only is 17 Inches. This charming womens diamond necklace is an ideal gift at a very affordable value."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n12132-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"NL016"	"14K White Gold Womens Diamond Necklace 1.80 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2354/s/14k-white-gold-womens-diamond-necklace-1-80-ctw/"	"4000.0000"	"This exquisite womens diamond necklace is crafted in highly polished 14K White Gold. The round cut diamonds are prong set half way across the 17 Inch chain. The length of the drop piece is 2 inches and 1/8  Inches in width. This alluring womens diamond necklace is an ideal accessory for a glamorous night out."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/l/nl016-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"NEK6263A"	"14K White Gold Womens Diamond Necklace 6.49 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2355/s/14k-white-gold-womens-diamond-necklace-6-49-ctw/"	"9500.0000"	"This finely detailed womens diamond necklace is crafted in astonishing 14K White Gold. The beautifully designed center piece is adorned with numerous small princess and round cut diamonds which weigh a total of 6.49 carats. The chain securely locks with a hidden clasp and one safety latch. Weighing approximately 58.2 grams, this exquisite womens diamond necklace is an ideal accessory for a special night out."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/e/nek6263a-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N2006"	"14K Yellow Gold Womens Diamond Tennis Necklace 6.27 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2356/s/14k-yellow-gold-womens-diamond-tennis-necklace-6-27-ctw/"	"6834.0000"	"This elegant womens diamond tennis necklace is crafted in 14K  Yellow Gold. Round cut diamonds, which differ in size, are prong set across the 17 Inch frame. Weighing approximately 25 grams, this womens diamond tennis  necklace securely locks with a slie in clasp and one safety latch. This diamond accessory is an ideal addition to your diamond collection."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/2/n2006-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N027"	"14K White Gold Womens Diamond Heart Necklace 2.24 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2358/s/14k-white-gold-womens-diamond-heart-necklace-2-24-ctw/"	"2167.0000"	"This exquisite womens diamond heart necklace is crafted in highly polished 14K White Gold. Small round cut diamonds are pave set half way across the necklace and weigh a total of 2.24 carats. The length of the chain is 16 Inches and the drop length is 2 Inches which features additional eight hearts. The frame securely locks with a slide in clasp with one safety latch from the side. This exquisite womens diamond heart necklace is an ideal gift for that special someone."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/0/n027-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"NE01595"	"18K White Gold Womens Diamond Necklace 1.51 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2359/s/18k-white-gold-womens-diamond-necklace-1-51-ctw/"	"3500.0000"	"This finely detailed womens diamond necklace is crafted in astonishing 18K White Gold. The necklace is adorned with brilliant prong and bezel set round cut diamonds. The center of the necklace features ten hanging flowers which are adorned with small round cut diamonds and are 13/16 Inches in length. This exclusive womens diamond necklace securely locks with a slide in clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/e/ne01595-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"N013"	"14K White Gold Womens Diamond Necklace 1.28 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2360/s/14k-white-gold-womens-diamond-necklace-1-28-ctw/"	"1959.0000"	"This charming womens diamond necklace is crafted in 14K White Gold. The center of the necklace features eleven circles from which seven of them are pave set with very small round cut diamonds. The chain is 16 Inches in length with an addition 1/2 Inch extension which securely locks with a lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/0/n013-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"P3159"	"14K White Gold Womens Diamond Necklace 1.17 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2361/s/14k-white-gold-womens-diamond-necklace-1-17-ctw/"	"1584.0000"	"This alluring womens diamond necklace is crafted in 14K White Gold. The pendant in the center is finely adorned with baguette and round cut diamonds which are held by different kind of settings. The 16 Inch chain securely locks with a lobster claw clasp. This exquisite womens diamond necklace is an ideal accessory for a special night out."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p3159-1_2.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"CH20"	"14K Yellow Gold Womens Diamond Necklace 0.51 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2362/s/14k-yellow-gold-womens-diamond-necklace-0-51-ctw/"	"500.0000"	"This exquisite womens diamond necklace is crafted in 14K Yellow Gold. The pendant in the center is adorned with brilliant small round cut diamonds which are carefully placed on prong settings. Securely locking with a lobster claw clasp, this chain measures to approximately 1/8 Inches in width. Weighing approximately 8.3 grams, this lovely womens diamond necklace is an ideal accessory for special or casual wear."	"new"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch20-2_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Necklaces>Diamond Necklaces"
"NL0005"	"14K White Gold Womens Diamond Necklace 3.36 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/2363/s/14k-white-gold-womens-diamond-necklace-3-36-ctw/"	"3325.0000"	"This lovely womens diamond necklace is crafted in highly polished 14K White Gold. The chain features elegant designes which are adorned with numerous small round cut diamonds. The flower which hangs from the center measures to approximately 1 Inch in length and is adorned with a number of small round cut diamonds and six additional prong set round cut diamonds in the center. This exquisite womens diamond necklace securely locks with a lober claw clasp and weighs approximately 20 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/l/nl0005-2_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"
